Ticker,Company,Sector,Industry,MarketCap,ROE,InsiderOwn,EarningsDate,Volume,Price,RS,Date,ATH,52W High,U/D,^IXIC Total,Total,Prev Total,No1,No4,No5,No6,SMA10,EMA8,EMA21,SMA50,SMA200,EMA8 Gap,SMA200 Gap,Volume SMA50,BuyFlg1,BuyFlg2,BuyFlg4,BuyingFlg
AXSM,Axsome Therapeutics Inc,Healthcare,Biotechnology,3.51B,17.96%,-231.68%,May 06/b,"481,692",73.90,42.51,2024-06-07,109.94,98.4,1.101,7,5,5.0,0,0,1,1,74.4529998,74.65486514152732,74.89332349727822,73.69740012,75.02952492499999,-1.01,-1.51,564222.0,1,1,0,0.0
JWN,"Nordstrom, Inc.",Consumer Cyclical,Department Stores,3.51B,34.27%,43.11%,May 30/a,"2,876,430",21.50,85.4,2024-06-07,83.16,23.54,1.245,7,7,6.0,1,1,1,1,21.6890695,21.37342789643748,20.50882304917317,20.00853912,17.23900126,0.59,24.72,3112682.0,1,1,1,0.0
GH,Guardant Health Inc,Healthcare,Diagnostics & Research,3.51B,5.21%,-3883.89%,May 09/a,"1,780,853",28.67,71.38,2024-06-07,181.07,41.06,1.477,7,3,3.0,1,0,1,1,27.662,26.29860686063483,23.36490924754807,21.34580004,24.42130003,9.02,17.4,2524370.0,1,1,0,0.0
SLG,SL Green Realty Corp.,Real Estate,REIT - Office,3.50B,0.11%,-11.87%,Apr 17/a,"746,516",54.05,90.37,2024-06-07,168.66,57.34,0.969,7,7,7.0,1,1,1,1,52.1923508,52.445603267485374,51.52225094977011,51.53488692,42.87221474,3.06,26.07,993588.0,1,0,1,0.0
SPR,Spirit Aerosystems Holdings Inc,Industrials,Aerospace & Defense,3.49B,0.84%,-,May 07/b,"2,200,025",29.95,54.11,2024-06-07,105.2,36.34,0.608,7,5,6.0,0,1,0,1,30.6160004,30.80663182395673,31.41365403659552,32.20360024,27.301550070000005,-2.78,9.7,2159260.0,1,0,0,0.0
NEOG,Neogen Corp.,Healthcare,Diagnostics & Research,3.49B,0.19%,0.05%,Apr 09/b,"2,433,443",16.11,25.24,2024-06-07,48.85,24.1,1.116,7,2,2.0,0,0,1,1,14.424,14.276783257554678,13.837382416978285,13.2174,16.480650045,12.84,-2.25,2462778.0,1,1,0,0.0
LTH,Life Time Group Holdings Inc,Consumer Cyclical,Leisure,3.48B,72.28%,3.29%,May 01/b,"621,721",17.50,60.16,2024-06-07,23.37,22.41,1.302,7,5,5.0,1,1,1,1,16.764000099999997,16.43008538632052,15.526242474367086,15.10540002,14.618999999999998,6.51,19.71,779526.0,1,1,1,0.0
PRCT,Procept BioRobotics Corp,Healthcare,Medical Devices,3.47B,5.13%,-47.29%,May 01/b,"385,792",67.57,95.02,2024-06-07,77.0,77.0,1.243,7,7,7.0,1,1,1,1,66.3600006,65.95443760444614,61.38698057785601,58.55520004,44.09135001,2.45,53.25,612406.0,1,1,1,0.0
CORT,Corcept Therapeutics Inc,Healthcare,Biotechnology,3.47B,13.84%,21.75%,May 01/a,"765,523",33.31,84.19,2024-06-07,35.22,35.22,1.181,7,5,5.0,1,0,1,1,31.8439999,30.691682837714044,27.962063008876004,26.39639992,26.69634999,8.53,24.77,1124632.0,1,1,0,0.0
CUZ,Cousins Properties Inc.,Real Estate,REIT - Office,3.47B,0.75%,1.63%,Apr 25/a,"880,784",22.80,46.71,2024-06-07,115.03,25.19,0.72,7,6,6.0,1,1,0,1,22.8669995,23.09029124569118,23.10462684864913,23.04897684,21.80942197,-1.26,4.54,1143168.0,1,0,0,0.0
NCNO,Ncino Inc.,Technology,Software - Application,3.45B,31.26%,-3.26%,May 29/a,"532,777",30.00,49.33,2024-06-07,103.95,37.48,0.614,7,5,5.0,0,1,0,1,30.1960004,30.46579829048073,30.80856786460776,31.37760014,30.86882503,-1.53,-2.81,1066640.0,0,0,0,0.0
APLE,Apple Hospitality REIT Inc,Real Estate,REIT - Hotel & Motel,3.45B,6.66%,6.12%,May 06/a,"2,135,258",14.23,23.32,2024-06-07,20.97,17.9,0.708,7,3,3.0,0,0,0,0,14.3307973,14.44113448319572,14.784992191205143,14.94606896,15.46069721,-1.46,-7.96,2042576.0,1,0,0,0.0
SHC,Sotera Health Co,Healthcare,Diagnostics & Research,3.45B,55.35%,13.78%,May 02/b,"1,066,981",12.18,18.35,2024-06-07,30.38,19.4,1.267,7,1,1.0,0,0,1,0,11.521,11.54307716605874,11.653273608352178,11.322299999999998,13.85787497,5.52,-12.11,1083482.0,0,1,0,0.0
RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,Biotechnology,3.44B,6.32%,-340.05%,May 02/a,"371,633",41.40,24.47,2024-06-07,179.65,54.98,0.861,7,4,4.0,0,0,0,1,40.328000200000005,40.98567386258972,42.41907401126432,43.38640034,42.305475015,1.01,-2.14,743008.0,1,0,0,0.0
WOLF,Wolfspeed Inc,Technology,Semiconductors,3.44B,1.65%,-37.52%,May 01/a,"2,489,121",27.33,10.64,2024-06-07,142.33,70.42,0.985,7,2,2.0,0,0,1,1,26.9490002,26.699440675603945,26.42028530312552,26.04960022,32.77069995,2.36,-16.6,4153548.0,0,0,0,0.0
STR,Sitio Royalties Corp,Energy,Oil & Gas E&P,3.44B,0.79%,-1.90%,May 08/a,"446,365",22.25,36.58,2024-06-07,46.8,27.61,1.136,7,2,2.0,0,1,0,0,22.6609998,22.745437680199668,22.96933660610221,23.40123894,22.506523399999995,-2.18,-1.14,508780.0,1,1,0,0.0
GT,Goodyear Tire & Rubber Co.,Consumer Cyclical,Auto Parts,3.44B,0.75%,-13.05%,May 06/a,"1,952,794",12.07,28.42,2024-06-07,76.75,16.51,0.858,7,1,1.0,0,0,0,0,12.19,12.315340858161534,12.445287336902137,12.4924,12.9425,-1.99,-6.74,2617868.0,1,0,0,0.0
HP,"Helmerich & Payne, Inc.",Energy,Oil & Gas Drilling,3.42B,3.63%,12.52%,Apr 25/b,"766,522",34.69,27.28,2024-06-07,118.95,46.55,0.778,7,1,2.0,0,1,0,0,36.2720002,36.73673511399746,38.03621171367889,39.30518062,38.4141152,-5.57,-9.69,1016338.0,1,0,0,0.0
AXNX,Axonics Inc,Healthcare,Medical Devices,3.42B,1.39%,-2.65%,Apr 30/a,"360,338",67.08,63.22,2024-06-07,79.92,69.68,0.649,7,6,6.0,1,1,0,1,67.0629996,67.17318708029087,67.27211184800778,67.40339958,62.43919984,-0.14,7.43,600630.0,1,0,0,0.0
WEN,Wendy's Co,Consumer Cyclical,Restaurants,3.42B,8.80%,57.94%,May 02/b,"3,828,713",16.67,20.9,2024-06-07,33.0,22.91,0.826,7,0,0.0,0,0,0,0,17.055903,17.42074524661902,17.986612440778888,18.36305704,18.551299545000003,-4.31,-10.14,3749822.0,1,0,0,0.0
CRK,"Comstock Resources, Inc.",Energy,Oil & Gas E&P,3.42B,71.80%,2.52%,May 01/a,"2,371,387",11.70,79.6,2024-06-07,453.05,13.39,1.653,7,5,5.0,1,1,1,1,11.488,11.255419883263428,10.542198194797272,10.2662,9.934850795,3.95,17.77,3199182.0,1,1,1,0.0
DOCN,DigitalOcean Holdings Inc,Technology,Software - Infrastructure,3.40B,37.02%,-39.11%,May 10/b,"815,211",37.35,53.53,2024-06-07,133.4,51.69,1.326,7,5,5.0,1,1,1,1,37.0139995,36.95876101894392,36.49163499920647,35.8333999,32.311599920000006,1.06,15.59,1426532.0,0,1,1,0.0
IRDM,Iridium Communications Inc,Communication Services,Telecom Services,3.40B,10.92%,2.61%,Apr 18/b,"1,140,718",27.99,8.79,2024-06-07,68.34,65.12,1.202,7,0,1.0,0,0,0,0,29.395,29.512711908464443,29.43886956169771,28.61020016,35.706379835,-5.16,-21.61,1086512.0,1,1,0,0.0
BE,Bloom Energy Corp,Industrials,Electrical Equipment & Parts,3.37B,15.05%,-66.57%,May 09/a,"4,837,919",14.84,72.4,2024-06-07,44.95,18.76,1.239,7,5,5.0,1,1,1,1,15.7940001,14.842526094523851,13.306368981838288,12.41500002,12.307050005,-0.02,20.58,7194618.0,1,1,1,0.0
PNM,PNM Resources Inc,Utilities,Utilities - Regulated Electric,3.36B,1.31%,3.51%,Apr 30/b,"571,207",37.20,26.19,2024-06-07,56.14,46.94,1.231,7,1,2.0,0,0,0,0,37.5150002,37.63750410323252,37.446891297454016,37.20114376,39.28094816,-1.16,-5.3,611762.0,0,1,0,0.0
HL,Hecla Mining Co.,Basic Materials,Other Precious Metals & Mining,3.34B,6.48%,-4.39%,May 08/a,"9,581,412",5.34,73.22,2024-06-07,35.83,6.29,0.999,7,6,7.0,1,1,0,1,5.701,5.633584508679631,5.375591529333892,5.3834333800000005,4.479579835,-5.21,19.21,10505682.0,1,0,0,0.0
LAZ,Lazard Inc.,Financial,Capital Markets,3.34B,5.86%,-5.25%,Apr 25/b,"518,349",38.25,68.0,2024-06-07,60.0,42.24,0.802,7,6,6.0,1,1,0,1,39.9840005,39.71804359685644,39.46837690284652,39.37234148,34.720968795,-3.7,10.16,768930.0,1,0,0,0.0
VNOM,Viper Energy Inc,Energy,Oil & Gas Midstream,3.33B,1.74%,23.95%,Apr 30/a,"443,476",36.41,79.15,2024-06-07,44.0,41.22,0.953,7,6,6.0,1,1,0,1,37.344,37.21511532908629,37.24824651893306,37.90388398,31.932973195,-2.16,14.02,711148.0,1,0,0,0.0
SHOO,Steven Madden Ltd.,Consumer Cyclical,Footwear & Accessories,3.27B,5.47%,21.72%,May 01/b,"572,515",44.53,75.52,2024-06-07,51.56,45.91,1.203,7,7,7.0,1,1,1,1,44.0940002,43.37971181080772,42.21319518455778,41.35000002,38.62675663,2.65,15.28,605308.0,0,1,1,0.0
CRC,California Resources Corporation,Energy,Oil & Gas E&P,3.24B,10.62%,12.09%,May 07/a,"958,819",47.50,35.69,2024-06-07,58.44,58.44,1.196,7,1,1.0,0,0,0,0,46.2779594,47.15568957342227,49.32416149521521,51.09542431999999,52.00671236,0.73,-8.67,691632.0,0,1,0,0.0
SBRA,Sabra Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,3.24B,1.52%,1.72%,May 08/a,"1,896,896",13.99,60.22,2024-06-07,72.39,14.92,0.618,7,6,7.0,1,1,0,1,14.359,14.294539582855306,14.120065229696522,14.0179208,13.42993761,-2.13,4.17,1809212.0,1,0,0,0.0
SGRY,Surgery Partners Inc,Healthcare,Medical Care Facilities,3.24B,43.20%,0.03%,May 07/b,"443,945",25.46,13.19,2024-06-07,69.58,45.79,0.854,7,1,1.0,0,0,0,0,26.2659999,26.075148752318963,26.41823551119007,26.040599940000003,29.419624965,-2.36,-13.46,877042.0,1,0,0,0.0
MPW,Medical Properties Trust Inc,Real Estate,REIT - Healthcare Facilities,3.22B,1.94%,-19.36%,May 09/b,"12,710,080",5.37,52.58,2024-06-07,24.29,10.74,1.147,7,4,4.0,1,1,1,1,5.311,5.246701072836761,4.914939530500785,4.75428296,4.56097918,2.35,17.74,17844960.0,1,1,0,0.0
MAC,Macerich Co.,Real Estate,REIT - Retail,3.22B,0.76%,-13.54%,Apr 30/b,"1,178,652",14.92,69.53,2024-06-07,95.93,17.69,0.842,7,6,6.0,1,1,0,1,15.016,15.13956513633216,15.29340903628832,15.3594436,13.80930406,-1.45,8.04,1943608.0,0,0,0,0.0
HTGC,Hercules Capital Inc,Financial,Asset Management,3.21B,1.00%,-,May 02/a,"653,669",19.79,83.42,2024-06-07,20.01,20.01,1.823,7,7,7.0,1,1,1,1,19.6340004,19.507232809378483,18.994192883585743,18.75693938,16.501473625000003,1.45,19.93,875514.0,1,1,1,0.0
GDRX,GoodRx Holdings Inc,Healthcare,Health Information Services,3.21B,79.39%,-0.90%,May 09/b,"919,208",8.55,87.18,2024-06-07,64.22,9.37,1.312,7,6,6.0,1,1,1,1,7.906999999999999,7.805487661822807,7.3888053866195635,7.1788,6.361500000000001,9.54,34.4,1307302.0,0,1,1,0.0
DV,DoubleVerify Holdings Inc,Technology,Software - Application,3.21B,18.92%,6.64%,May 07/a,"2,234,551",18.67,1.98,2024-06-07,48.42,43.0,0.715,7,1,1.0,0,0,0,0,18.4909999,19.492055139961664,23.53802911082557,25.8687999,31.55360001,-4.22,-40.83,2888772.0,1,0,0,0.0
ABM,ABM Industries Inc.,Industrials,Specialty Business Services,3.20B,1.66%,13.75%,Jun 06/b,"986,879",50.94,76.28,2024-06-07,55.48,53.05,1.297,7,7,6.0,1,1,1,1,47.5809997,47.42924820825975,45.987291965574414,45.45189586000001,42.59283918,7.4,19.6,498952.0,1,1,1,1.0
FIVN,Five9 Inc,Technology,Software - Infrastructure,3.18B,2.11%,-14.97%,May 02/a,"1,218,685",42.99,3.76,2024-06-07,211.68,92.4,0.533,7,1,1.0,0,0,0,0,46.0049999,47.96898380709137,52.95215981737813,54.99480008,65.752649965,-10.38,-34.62,1283882.0,1,0,0,0.0
RNG,RingCentral Inc.,Technology,Software - Application,3.16B,12.86%,-,May 07/a,"593,645",34.29,43.65,2024-06-07,449.0,43.28,0.763,7,6,6.0,1,1,1,1,34.4680005,34.57846447560406,33.94861097280803,33.09380016,31.821550015000003,-0.83,7.76,934884.0,1,0,1,0.0
PRKS,United Parks & Resorts Inc.,Consumer Cyclical,Leisure,3.16B,1.57%,-,May 08/b,"931,337",50.57,36.2,2024-06-07,76.57,61.3,0.841,7,3,4.0,0,1,0,0,51.5070004,51.75147889071367,51.93507761445457,52.6304002,49.81644996,-2.28,1.51,909624.0,0,0,0,0.0
TNDM,Tandem Diabetes Care Inc,Healthcare,Medical Devices,3.16B,0.81%,-48.62%,May 02/a,"1,052,463",48.85,96.93,2024-06-07,302.5,53.69,1.395,7,7,7.0,1,1,1,1,51.467,49.24991579000802,43.88307208559012,41.11899988,28.064199935,-0.81,74.07,1489796.0,1,1,1,0.0
CWEN,Clearway Energy Inc,Utilities,Utilities - Renewable,3.15B,31.66%,3.66%,May 09/b,"664,461",26.94,66.41,2024-06-07,41.79,30.83,1.862,7,7,7.0,1,1,1,1,27.2313995,26.840108437540053,25.44161051305058,24.65916784,23.168475465,0.37,16.28,918016.0,1,1,1,0.0
PK,Park Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,3.14B,2.47%,2.29%,Apr 30/a,"3,158,240",14.92,56.02,2024-06-07,34.27,18.05,0.638,7,5,5.0,0,1,0,1,15.6069999,15.71579589810812,16.04468436898129,16.35739986,14.248856,-5.06,4.71,2426486.0,1,0,0,0.0
NVST,Envista Holdings Corp,Healthcare,Medical Instruments & Supplies,3.14B,0.77%,-2.86%,May 01/a,"1,054,009",18.25,7.58,2024-06-07,52.03,36.14,0.925,7,0,0.0,0,0,0,0,18.5330003,18.643286512586144,19.2651820050073,19.40820002,23.25085008,-2.11,-21.51,2081488.0,1,0,0,0.0
TNL,Travel+Leisure Co,Consumer Cyclical,Travel Services,3.13B,3.81%,-,Apr 24/b,"565,049",43.99,57.04,2024-06-07,68.26,49.02,1.084,7,6,6.0,1,1,0,1,43.7140001,44.10549156165232,44.4946982630235,45.06520006,40.1756864,-0.26,9.49,568384.0,1,1,0,0.0
TDC,Teradata Corp,Technology,Software - Infrastructure,3.12B,1.42%,29.58%,May 06/a,"537,870",32.31,11.47,2024-06-07,80.97,57.73,0.824,7,0,0.0,0,0,0,0,32.0430002,32.73441581885493,34.50929337427068,35.29439995999999,41.69874989499999,-1.3,-22.52,966816.0,1,0,0,0.0
VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,3.11B,9.79%,11.24%,May 08/b,"989,081",22.63,31.23,2024-06-07,62.67,30.1,1.046,7,1,3.0,0,0,0,0,23.4029997,23.27770166281466,22.96944710713539,22.65879992,22.98948879,-2.78,-1.56,1170102.0,1,1,0,0.0
ASB,Associated Banc-Corp.,Financial,Banks - Regional,3.10B,1.17%,3.84%,Apr 25/a,"675,995",20.58,62.9,2024-06-07,35.46,22.77,1.391,7,6,6.0,1,1,0,1,20.7516639,20.974012836450616,21.04345934799205,21.07450454,19.167227415,-1.88,7.37,1134634.0,1,1,0,0.0
LITE,Lumentum Holdings Inc,Technology,Communication Equipment,3.10B,5.54%,-26.09%,May 06/a,"590,851",45.79,34.8,2024-06-07,112.08,65.16,1.104,7,2,2.0,0,0,1,0,44.5460003,44.77457797582279,45.02509876421212,44.50120008,46.766500115,2.27,-2.09,1077704.0,1,1,0,0.0
TROX,Tronox Holdings plc,Basic Materials,Chemicals,3.08B,26.17%,-16.45%,May 01/a,"730,742",19.54,90.62,2024-06-07,38.0,20.7,1.247,7,7,7.0,1,1,1,1,19.727,19.426886286015964,18.48329147630421,18.09555878,14.36004479,0.58,36.07,1012682.0,0,1,1,0.0
ASAN,Asana Inc,Technology,Software - Application,3.08B,65.06%,-77.63%,May 30/a,"1,292,497",13.50,5.99,2024-06-07,145.79,26.27,0.802,7,0,0.0,0,0,0,0,13.601,14.089492356587977,14.7836861486216,14.7002,17.79754998,-4.18,-24.15,1850620.0,0,0,0,0.0
WHD,Cactus Inc,Energy,Oil & Gas Equipment & Services,3.08B,0.96%,20.27%,May 01/a,"492,082",46.82,47.16,2024-06-07,64.18,57.0,0.814,7,4,5.0,0,1,0,1,49.0289997,49.27143287104638,49.67159480294169,50.51317506,47.032724120000005,-4.98,-0.45,480962.0,1,0,0,0.0
SITC,SITE Centers Corp,Real Estate,REIT - Retail,3.07B,10.51%,10.87%,Apr 30/b,"1,206,952",14.65,59.59,2024-06-07,107.63,14.71,1.011,7,7,7.0,1,1,1,1,14.402,14.341893466104636,14.126813602393383,14.021,13.243305185,2.15,10.62,1670336.32,0,1,1,0.0
EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants,3.07B,1.67%,-,Apr 30/b,"2,007,894",68.96,95.59,2024-06-07,78.33,73.58,1.73,7,7,7.0,1,1,1,1,70.0740006,67.26954359093043,60.4167822570074,56.37279998,42.935549955000006,2.51,60.61,1432266.0,1,1,1,0.0
EPR,EPR Properties,Real Estate,REIT - Specialty,3.06B,2.13%,7.15%,May 01/a,"388,775",40.46,34.09,2024-06-07,84.67,49.1,0.924,7,3,4.0,0,0,0,0,40.6354698,40.9224887313898,41.02754943937417,40.87916254,41.880154710000006,-1.13,-3.39,616238.0,1,0,0,0.0
NWL,Newell Brands Inc,Consumer Defensive,Household & Personal Products,3.06B,0.34%,-9.21%,Apr 26/b,"2,052,567",7.37,24.09,2024-06-07,55.45,11.61,0.66,7,0,0.0,0,0,0,0,7.5285033,7.641278451594617,7.661868841712983,7.577267040000001,7.859396375,-3.55,-6.23,3740166.0,1,0,0,0.0
KTOS,Kratos Defense & Security Solutions Inc,Industrials,Aerospace & Defense,3.06B,2.41%,-0.07%,May 07/a,"625,109",20.38,76.92,2024-06-07,1635.0,22.78,1.176,7,7,7.0,1,1,1,1,21.347999800000004,20.91209578837319,20.002426674488,19.34939996,18.120849925,-2.54,12.47,1112732.0,1,1,1,0.0
INSW,International Seaways Inc,Energy,Oil & Gas Midstream,3.06B,25.83%,31.52%,May 08/b,"369,259",61.66,91.58,2024-06-07,65.94,65.94,1.816,7,7,7.0,1,1,1,1,63.536,62.62618691494516,59.74145140606284,58.00780026,48.93542655,-1.54,26.0,530440.0,1,1,1,0.0
NEP,NextEra Energy Partners LP,Utilities,Utilities - Renewable,3.03B,2.79%,-1.98%,Apr 23/b,"848,287",32.38,32.25,2024-06-07,88.8,63.89,1.029,7,4,4.0,1,1,1,1,33.3609996,32.92083855415699,31.58419868189792,30.72619974,29.803703105,-1.64,8.64,1430836.0,1,1,0,0.0
DYN,Dyne Therapeutics Inc,Healthcare,Biotechnology,3.03B,34.31%,-71.50%,May 02/a,"718,663",30.94,97.7,2024-06-07,35.98,35.98,0.785,7,7,7.0,1,1,1,1,31.4549997,30.770151645432872,28.74702596982352,27.80670006,18.18445003,0.55,70.15,1194910.0,0,0,1,0.0
UAA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,3.02B,56.84%,11.51%,May 16/b,"5,563,472",6.91,20.2,2024-06-07,52.95,9.5,0.785,7,2,2.0,0,0,1,0,6.927000000000001,6.889044726989308,6.9368587294725,6.812,7.484350000000001,0.3,-7.67,8084338.0,1,0,0,0.0
REZI,Resideo Technologies Inc,Industrials,Security & Protection Services,3.00B,1.19%,7.30%,May 02/a,"458,896",20.52,57.74,2024-06-07,33.25,23.21,1.207,7,6,6.0,1,1,0,1,21.241999600000003,21.184305569057017,21.0962955780965,21.004599860000003,18.507499985,-3.14,10.87,685234.0,1,1,0,0.0
UCBI,United Community Banks Inc,Financial,Banks - Regional,2.99B,0.67%,5.86%,Apr 24/b,"483,274",25.12,35.94,2024-06-07,169.62,30.75,1.401,7,2,2.0,0,0,0,0,25.2830003,25.603248479759227,25.79375363323173,25.73260018,25.826964605,-1.89,-2.74,495706.0,1,1,0,0.0
CNO,CNO Financial Group Inc,Financial,Insurance - Life,2.99B,2.73%,17.71%,Apr 29/a,"607,980",27.61,60.41,2024-06-07,29.09,29.09,1.079,7,6,6.0,1,1,1,0,28.1380004,28.07255334160864,27.66126124300532,27.28740022,25.88305933,-1.65,6.67,737902.0,1,1,0,0.0
BXMT,Blackstone Mortgage Trust Inc,Real Estate,REIT - Mortgage,2.99B,5.82%,0.11%,Apr 24/b,"2,145,510",17.21,21.73,2024-06-07,559.7,23.82,0.668,7,0,0.0,0,0,0,0,17.271000299999997,17.51046115887622,17.979671969602688,18.1908001,19.587018785,-1.72,-12.14,1964508.0,1,0,0,0.0
FULT,Fulton Financial Corp.,Financial,Banks - Regional,2.99B,1.29%,10.34%,Apr 16/a,"1,065,926",16.43,72.33,2024-06-07,19.9,17.68,1.337,7,7,7.0,1,1,1,1,16.5199998,16.624871877092666,16.403141404820172,16.19599986,14.682592650000002,-1.17,11.9,1712636.0,1,1,1,0.0
RUN,Sunrun Inc,Technology,Solar,2.98B,3.09%,-24.92%,May 08/a,"11,987,898",13.45,36.39,2024-06-07,100.93,23.85,1.177,7,4,4.0,1,0,1,1,14.053999999999998,13.394658176132427,12.590782938112849,11.9797,13.02432498,0.41,3.27,12057256.0,1,1,0,0.0
SWTX,SpringWorks Therapeutics Inc,Healthcare,Biotechnology,2.98B,11.14%,-63.12%,May 02/b,"425,827",40.22,74.12,2024-06-07,96.48,53.92,0.701,7,4,4.0,0,1,0,1,40.840000100000005,41.54057448841818,43.092019546016864,43.52760014,36.521375025000005,-3.18,10.13,822136.0,1,0,0,0.0
FOLD,Amicus Therapeutics Inc,Healthcare,Biotechnology,2.98B,2.77%,-126.10%,May 09/b,"1,288,433",10.05,15.61,2024-06-07,25.39,14.57,0.58,7,0,0.0,0,0,0,0,9.922999999999998,9.94986744330574,10.279977883964309,10.3498,11.71855,1.01,-14.24,2575442.0,0,0,0,0.0
BTU,Peabody Energy Corp.,Energy,Thermal Coal,2.98B,0.59%,15.26%,May 02/b,"1,267,205",23.65,45.44,2024-06-07,47.84,27.24,1.006,7,5,6.0,0,0,1,1,23.948,23.625457473884374,23.459848474447465,23.22990142,23.92380602,0.1,-1.14,2596310.0,1,1,0,0.0
AX,Axos Financial Inc.,Financial,Banks - Regional,2.97B,9.87%,21.41%,Apr 30/a,"416,538",52.16,66.34,2024-06-07,63.0,63.0,0.682,7,6,6.0,1,1,0,1,53.3329998,54.772775110085234,54.99434295006901,54.5191998,48.07735002,-4.77,8.49,603444.0,1,0,0,0.0
BHVN,Biohaven Ltd,Healthcare,Biotechnology,2.97B,13.70%,-133.69%,May 09/a,"483,725",33.64,59.71,2024-06-07,62.21,62.21,0.497,7,3,3.0,0,0,0,1,34.8199996,35.84022511845583,39.48856406245848,41.3626003,37.56250011,-6.14,-10.44,1384190.0,1,0,0,0.0
ARWR,Arrowhead Pharmaceuticals Inc.,Healthcare,Biotechnology,2.97B,5.28%,-101.18%,May 09/a,"1,052,085",23.91,14.72,2024-06-07,2925.0,39.83,0.678,7,1,2.0,0,0,0,0,24.1150005,24.27597105968374,24.816510431643167,24.39000024,27.857850045,-1.51,-14.17,978034.0,0,0,0,0.0
DNLI,Denali Therapeutics Inc,Healthcare,Biotechnology,2.96B,17.84%,-11.33%,May 07/a,"765,578",20.77,25.43,2024-06-07,93.94,33.31,0.777,7,3,3.0,1,0,1,1,19.8149996,19.8202863972212,19.09754514052631,18.48899982,19.57875,4.79,6.08,1077734.0,1,0,0,0.0
DXC,DXC Technology Co,Technology,Information Technology Services,2.96B,2.06%,2.89%,May 16/a,"4,020,233",16.55,9.11,2024-06-07,96.75,28.89,0.65,7,1,1.0,0,0,0,0,15.5619999,16.442555980733783,17.997141305214882,18.89599996,21.05775003,0.65,-21.41,2336210.0,1,0,0,0.0
IDCC,Interdigital Inc,Technology,Software - Application,2.96B,2.17%,30.62%,May 02/b,"208,129",117.30,79.66,2024-06-07,119.86,119.86,1.443,7,7,7.0,1,1,1,1,114.3010002,112.526518785981,108.02336121938276,104.07068374,97.46746833,4.24,20.35,516148.0,1,1,1,0.0
AROC,Archrock Inc,Energy,Oil & Gas Equipment & Services,2.96B,14.32%,14.64%,Apr 30/a,"758,967",18.91,88.33,2024-06-07,92.75,21.61,1.277,7,6,6.0,1,1,0,1,19.4140003,19.56637613630306,19.62037458852404,19.97200022,16.064805160000002,-3.35,17.71,1486448.0,1,1,0,0.0
LRN,Stride Inc,Consumer Defensive,Education & Training Services,2.95B,5.24%,18.45%,Apr 23/a,"829,407",68.14,85.59,2024-06-07,73.33,73.33,0.812,7,7,7.0,1,1,1,1,69.2990005,69.21928382003144,67.45154113718118,66.02319972,57.723599865,-1.56,18.05,669988.0,1,0,1,0.0
ACVA,ACV Auctions Inc,Consumer Cyclical,Auto & Truck Dealerships,2.94B,13.73%,-16.51%,May 08/a,"734,108",17.83,55.19,2024-06-07,37.77,19.62,1.15,7,6,6.0,1,1,0,1,18.012,17.997575419277965,17.893042212568353,17.97939992,15.917674995,-0.93,12.01,1005862.0,0,1,0,0.0
UA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,2.94B,68.66%,11.51%,May 16/b,"2,004,077",6.74,24.98,2024-06-07,46.2,8.99,0.649,7,2,3.0,0,0,1,0,6.738,6.705083266362493,6.734394330084465,6.6026,7.1136,0.52,-5.25,3132055.44,1,0,0,0.0
TWST,Twist Bioscience Corp,Healthcare,Diagnostics & Research,2.94B,4.34%,-30.40%,May 02/a,"1,028,552",50.46,97.31,2024-06-07,214.07,54.13,1.594,7,7,7.0,1,1,1,1,45.5370001,45.47392494711185,41.37607509332575,38.1582001,30.543700025,10.96,65.21,1111776.0,1,1,1,0.0
SKT,Tanger Inc.,Real Estate,REIT - Retail,2.93B,2.44%,18.66%,Apr 30/a,"708,552",26.80,53.15,2024-06-07,42.2,29.98,0.5,7,5,6.0,0,1,0,1,27.2680003,27.38212336357458,27.56937722891385,27.57525176,25.85894783,-2.13,3.64,705140.0,1,0,0,0.0
NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,2.91B,8.54%,12.82%,May 01/a,"759,614",38.81,58.31,2024-06-07,70.04,42.54,1.374,7,7,7.0,1,1,1,1,36.9480002,37.2178841999764,36.86319250061404,36.7824,34.96624191,4.28,10.99,700872.0,1,1,1,0.0
FBP,First Bancorp PR,Financial,Banks - Regional,2.89B,2.53%,21.18%,Apr 23/b,"594,730",17.34,72.08,2024-06-07,491.17,18.62,0.804,7,6,6.0,1,1,0,1,17.4833614,17.520174647804254,17.401721167303066,17.3478317,15.57191312,-1.03,11.35,857316.0,0,0,0,0.0
IDYA,Ideaya Biosciences Inc,Healthcare,Biotechnology,2.88B,10.74%,-20.31%,May 07/b,"757,696",38.01,70.04,2024-06-07,47.74,47.74,0.792,7,5,6.0,0,1,0,1,37.8289997,38.95895947239874,40.06388551459311,40.41719986,36.222350025,-2.44,4.94,741450.0,1,0,0,0.0
